Timestamp,No,x,y,z
2025-09-03 13:28:40,627, 15436, -26212, 4948
2025-09-03 13:28:40,628, 13084, -16752, 632
2025-09-03 13:28:40,629, 13084, -16752, 632
2025-09-03 13:28:40,630, -336, 7020, 3972
2025-09-03 13:28:41,631, -8496, 32764, 14920
2025-09-03 13:28:41,632, 5896, 2776, 9944
2025-09-03 13:28:41,633, 5896, 2776, 9944
2025-09-03 13:28:41,634, 14464, -29704, 2728
2025-09-03 13:28:41,635, 12516, -19072, -2392
2025-09-03 13:28:41,636, 12516, -19072, -2392
2025-09-03 13:28:41,637, -1408, 11876, 7756
2025-09-03 13:28:41,638, -5044, 32764, 11152
2025-09-03 13:28:41,639, 10720, -5372, 6344
2025-09-03 13:28:41,640, 16152, -29844, 640
2025-09-03 13:28:42,641, 16152, -29844, 640
2025-09-03 13:28:42,642, 10228, -14004, -1564
2025-09-03 13:28:42,643, 10228, -14004, -1564
2025-09-03 13:28:42,644, -8248, 23488, 15480
2025-09-03 13:28:42,645, -8248, 23488, 15480
2025-09-03 13:28:42,646, -4112, 28168, 6984
2025-09-03 13:28:42,647, 11972, -11876, 8200
2025-09-03 13:28:42,648, 15760, -30692, -512
2025-09-03 13:28:42,649, 6840, -12244, -96
2025-09-03 13:28:42,650, -7528, 31196, 9244
2025-09-03 13:28:43,651, -216, 20428, 4508
2025-09-03 13:28:43,652, 11300, -19400, 7968
2025-09-03 13:28:43,653, 15532, -29736, -2416
2025-09-03 13:28:43,654, 3480, 1816, 5352
2025-09-03 13:28:43,655, -1628, 31096, 10908
2025-09-03 13:28:43,656, 13152, 3724, 1276
2025-09-03 13:28:43,657, 16952, -21108, 6492
2025-09-03 13:28:43,658, 12344, -11612, -88
2025-09-03 13:28:43,659, -6348, 20012, 8280
2025-09-03 13:28:43,660, -5256, 29068, 11792
2025-09-03 13:28:44,661, 9044, -6268, 10440
2025-09-03 13:28:44,662, 9044, -6268, 10440
2025-09-03 13:28:44,663, 11016, -28472, -792
2025-09-03 13:28:44,664, 8756, -23780, 588
2025-09-03 13:28:44,665, 116, 4972, 4944
2025-09-03 13:28:44,666, -4644, 32764, 8064
2025-09-03 13:28:44,667, 5004, 13028, 5716
2025-09-03 13:28:44,668, 13348, -15592, 13828
2025-09-03 13:28:44,669, 15776, -24076, 4532
2025-09-03 13:28:44,670, 7964, -8400, 124
2025-09-03 13:28:45,671, -5312, 16968, 8000
2025-09-03 13:28:45,672, -7292, 32764, 13336
2025-09-03 13:28:45,673, 10640, -7864, 10156
2025-09-03 13:28:45,674, 12540, -30216, -660
2025-09-03 13:28:45,675, 8796, -19712, 1432
2025-09-03 13:28:45,676, -3392, 18756, 6884
2025-09-03 13:28:45,677, -140, 30740, 4056
2025-09-03 13:28:45,678, 12920, -14364, 6012
2025-09-03 13:28:45,679, 15484, -27576, 2248
2025-09-03 13:28:45,680, 5084, -5356, 3104
2025-09-03 13:28:46,681, -6152, 31872, 11804
2025-09-03 13:28:46,682, 2536, 12756, 3604
2025-09-03 13:28:46,683, 14168, -19900, 7432
2025-09-03 13:28:46,684, 15160, -24652, 3232
2025-09-03 13:28:46,685, 3144, 6808, 5188
2025-09-03 13:28:46,686, 2536, 29084, 8328
2025-09-03 13:28:46,687, 11696, -8828, 7456
2025-09-03 13:28:46,688, 15420, -26416, 6420
2025-09-03 13:28:46,689, 7568, -5888, -188
2025-09-03 13:28:46,690, -6684, 29740, 12352
2025-09-03 13:28:47,691, 3380, 11740, 5148
2025-09-03 13:28:47,692, 13520, -23828, 8164
2025-09-03 13:28:47,693, 14408, -20520, 3796
2025-09-03 13:28:47,694, 284, 12828, 5444
2025-09-03 13:28:47,695, 2096, 26988, 12252
2025-09-03 13:28:47,696, 12564, -11116, 8348
2025-09-03 13:28:47,697, 15996, -26240, 6212
2025-09-03 13:28:47,698, 7264, -7200, 788
2025-09-03 13:28:47,699, -5388, 28536, 12432
2025-09-03 13:28:47,700, 4220, 11188, 5568
2025-09-03 13:28:48,701, 12116, -21960, 8292
2025-09-03 13:28:48,702, 14216, -25152, 3984
2025-09-03 13:28:48,703, 3420, -1244, 3912
2025-09-03 13:28:48,704, -3928, 28480, 14248
2025-09-03 13:28:48,705, 4376, 9756, 9172
2025-09-03 13:28:48,706, 9380, -24480, 7044
2025-09-03 13:28:48,707, 11944, -25124, 1320
2025-09-03 13:28:48,708, 3580, -2424, 4116
2025-09-03 13:28:48,709, -4532, 28060, 11628
2025-09-03 13:28:49,710, 2780, 16216, 6056
2025-09-03 13:28:49,711, 12828, -21144, 8540
2025-09-03 13:28:49,712, 14360, -26472, 1584
2025-09-03 13:28:49,713, 4168, -2940, 2592
2025-09-03 13:28:49,714, -3088, 28268, 9556
2025-09-03 13:28:49,715, 5068, 11652, 7220
2025-09-03 13:28:49,716, 12132, -24604, 9540
2025-09-03 13:28:49,717, 13848, -24120, 1312
2025-09-03 13:28:49,718, 2272, 1492, 2432
2025-09-03 13:28:49,719, -5868, 32532, 11532
2025-09-03 13:28:50,720, 2140, 10008, 8680
2025-09-03 13:28:50,721, 7416, -24692, 10756
2025-09-03 13:28:50,722, 11696, -26908, 4232
2025-09-03 13:28:50,723, 3280, 1144, 4080
2025-09-03 13:28:50,724, 896, 25960, 9816
2025-09-03 13:28:50,725, 4340, 16152, 7320
2025-09-03 13:28:50,726, 3048, -14396, 13012
2025-09-03 13:28:50,727, 7372, -24728, 1192
2025-09-03 13:28:50,728, 4584, -15036, 4056
2025-09-03 13:28:50,729, 10080, -20380, 6288
2025-09-03 13:28:51,730, 5780, -18420, 6724
2025-09-03 13:28:51,731, 4888, -7232, 1696
2025-09-03 13:28:51,732, 2328, 5232, -224
2025-09-03 13:28:51,733, -3908, 18380, 4688
2025-09-03 13:28:51,734, 432, 24180, 5776
2025-09-03 13:28:51,735, 5544, 19460, 7456
2025-09-03 13:28:51,736, 4888, 16428, 5580
2025-09-03 13:28:51,737, 2152, 19916, 6204
2025-09-03 13:28:51,738, 28, 20664, 8128
2025-09-03 13:28:51,739, -1300, 14456, 7152
2025-09-03 13:28:52,740, -3864, -3680, 6744
2025-09-03 13:28:52,741, -7308, -21080, 2108
2025-09-03 13:28:52,742, -6000, -25812, 3644
2025-09-03 13:28:52,743, -5400, -23212, 10820
2025-09-03 13:28:52,744, -880, -17756, 11096
2025-09-03 13:28:52,745, 1956, -14860, 8048
2025-09-03 13:28:52,746, 3976, -12308, 6128
2025-09-03 13:28:52,747, 6492, -6436, 1896
2025-09-03 13:28:52,748, 6360, 4000, -472
2025-09-03 13:28:52,749, 4612, 13708, 852
2025-09-03 13:28:53,750, 3316, 21836, 5848
2025-09-03 13:28:53,751, 5164, 19916, 12400
2025-09-03 13:28:53,752, 7444, 14532, 9740
2025-09-03 13:28:53,753, 7996, 14680, 9324
2025-09-03 13:28:53,754, 1504, 20156, 11236
2025-09-03 13:28:53,755, 3556, 10552, 4116
2025-09-03 13:28:53,756, 4600, -1000, 4200
2025-09-03 13:28:53,757, -420, -12168, 4160
2025-09-03 13:28:53,758, -2872, -20496, 5644
2025-09-03 13:28:53,759, -3124, -23688, 10932
2025-09-03 13:28:54,760, -1612, -15720, 11024
2025-09-03 13:28:54,761, 2208, -17620, 9388
2025-09-03 13:28:54,762, 2436, -16180, 8872
2025-09-03 13:28:54,763, 5176, -9820, 3140
2025-09-03 13:28:54,764, 6524, 368, 272
2025-09-03 13:28:54,765, 5692, 7924, 1840
2025-09-03 13:28:54,766, 3536, 16848, 7092
2025-09-03 13:28:54,767, -592, 21788, 15404
2025-09-03 13:28:54,768, 1688, 20660, 13768
2025-09-03 13:28:54,769, 1800, 17996, 11504
2025-09-03 13:28:55,770, 1528, 13032, 6996
2025-09-03 13:28:55,771, 4216, 3004, 3032
2025-09-03 13:28:55,772, 4048, -8868, 2032
2025-09-03 13:28:55,773, 2124, -17112, 1852
2025-09-03 13:28:55,774, -1288, -20840, 6500
2025-09-03 13:28:55,775, -1252, -21044, 8368
2025-09-03 13:28:55,776, 780, -19212, 8716
2025-09-03 13:28:55,777, 640, -20932, 6868
2025-09-03 13:28:55,778, 1640, -13152, 4028
2025-09-03 13:28:55,779, 4388, -3356, 436
2025-09-03 13:28:56,780, 472, 5460, -228
2025-09-03 13:28:56,781, -6820, 23516, 1228
2025-09-03 13:28:56,782, -7804, 28688, 4380
2025-09-03 13:28:56,783, -1520, 23624, 4604
2025-09-03 13:28:56,784, -2180, 19608, 3848
2025-09-03 13:28:56,785, 436, 9716, 1328
2025-09-03 13:28:56,786, 2188, -2360, 1876
2025-09-03 13:28:56,787, -1784, -16280, 3640
2025-09-03 13:28:56,788, -2756, -27900, 6864
2025-09-03 13:28:56,789, -2840, -26072, 9960
2025-09-03 13:28:57,790, 1056, -19172, 9116
2025-09-03 13:28:57,791, 1756, -12736, 5452
2025-09-03 13:28:57,792, 3560, -5052, 296
2025-09-03 13:28:57,793, 1884, 5552, -1692
2025-09-03 13:28:57,794, -4036, 17140, 908
2025-09-03 13:28:57,795, -8092, 29200, 4800
2025-09-03 13:28:57,796, -7740, 25608, 7036
2025-09-03 13:28:57,797, -4472, 20208, 4808
2025-09-03 13:28:57,798, -3744, 13252, 1408
2025-09-03 13:28:57,799, 1240, 1676, 852
2025-09-03 13:28:58,800, 700, -11372, 5948
2025-09-03 13:28:58,801, 300, -22684, 11036
2025-09-03 13:28:58,802, 300, -22684, 11036
2025-09-03 13:28:58,803, 1136, -26704, 11056
2025-09-03 13:28:58,804, 1456, -22028, 13000
2025-09-03 13:28:58,805, 2364, -13996, 7420
2025-09-03 13:28:58,806, 2868, -5248, -640
2025-09-03 13:28:58,807, 2868, -5248, -640
2025-09-03 13:28:58,808, -1040, 3612, -3396
2025-09-03 13:28:59,809, -1040, 3612, -3396
2025-09-03 13:28:59,810, -9416, 20980, -1704
2025-09-03 13:28:59,811, -12192, 32764, -184
2025-09-03 13:28:59,812, -2920, 23472, -416
2025-09-03 13:28:59,813, -2920, 23472, -416
2025-09-03 13:28:59,814, -1300, 14856, -1472
2025-09-03 13:28:59,815, -1300, 14856, -1472
2025-09-03 13:28:59,816, 1488, 3852, -412
2025-09-03 13:28:59,817, 1488, 3852, -412
2025-09-03 13:28:59,818, -1396, -7392, 968
2025-09-03 13:29:00,819, -5728, -23740, 2592
2025-09-03 13:29:00,820, -3704, -32768, 4176
2025-09-03 13:29:00,821, 444, -20940, 6108
2025-09-03 13:29:00,822, 444, -20940, 6108
2025-09-03 13:29:00,823, 2728, -14528, 3744
2025-09-03 13:29:00,824, 2728, -14528, 3744
2025-09-03 13:29:00,825, 3808, -7640, -608
2025-09-03 13:29:00,826, 3808, -7640, -608
2025-09-03 13:29:00,827, 2116, 1236, -3288
2025-09-03 13:29:00,828, 2116, 1236, -3288
2025-09-03 13:29:01,829, -2280, 13620, 752
2025-09-03 13:29:01,830, -8544, 28412, 7944
2025-09-03 13:29:01,831, -8544, 28412, 7944
2025-09-03 13:29:01,832, -7096, 26524, 11340
2025-09-03 13:29:01,833, -3240, 22532, 6948
2025-09-03 13:29:01,834, -3240, 22532, 6948
2025-09-03 13:29:01,835, -2020, 12216, 2456
2025-09-03 13:29:01,836, -2020, 12216, 2456
2025-09-03 13:29:01,837, 2220, 3768, -408
2025-09-03 13:29:01,838, 2220, 3768, -408
2025-09-03 13:29:02,839, 2328, -8272, 1672
2025-09-03 13:29:02,840, 2328, -8272, 1672
2025-09-03 13:29:02,841, 2052, -24816, 6748
2025-09-03 13:29:02,842, 2052, -24816, 6748
2025-09-03 13:29:02,843, 3088, -29572, 10628
2025-09-03 13:29:02,844, 6088, -19228, 9852
2025-09-03 13:29:02,845, 6088, -19228, 9852
2025-09-03 13:29:02,846, 5128, -10060, 2984
2025-09-03 13:29:02,847, 3372, -1532, -1664
2025-09-03 13:29:02,848, 3372, -1532, -1664
2025-09-03 13:29:03,849, -232, 7588, -2096
2025-09-03 13:29:03,850, -232, 7588, -2096
2025-09-03 13:29:03,851, -6788, 24628, 3920
2025-09-03 13:29:03,852, -8808, 31056, 10576
2025-09-03 13:29:03,853, -8808, 31056, 10576
2025-09-03 13:29:03,854, -2268, 22996, 5388
2025-09-03 13:29:03,855, -1340, 14468, 3488
2025-09-03 13:29:03,856, 1500, 6916, 264
2025-09-03 13:29:03,857, 924, -4620, 1244
2025-09-03 13:29:03,858, -476, -19088, 5580
2025-09-03 13:29:04,859, -40, -31252, 9332
2025-09-03 13:29:04,860, -40, -31252, 9332
2025-09-03 13:29:04,861, 780, -26696, 11100
2025-09-03 13:29:04,862, 2576, -15232, 5408
2025-09-03 13:29:04,863, 3500, -6248, 440
2025-09-03 13:29:04,864, 3024, 976, -2836
2025-09-03 13:29:04,865, -164, 12792, -1204
2025-09-03 13:29:04,866, -9276, 32764, 5856
2025-09-03 13:29:04,867, -9276, 32764, 5856
2025-09-03 13:29:04,868, -5544, 27932, 5860
2025-09-03 13:29:05,869, 1284, 13212, -1280
2025-09-03 13:29:05,870, 3896, 2188, -2836
2025-09-03 13:29:05,871, 4340, -6784, 2328
2025-09-03 13:29:05,872, 1732, -18148, 8640
2025-09-03 13:29:05,873, 3264, -29824, 10212
2025-09-03 13:29:05,874, 3776, -20956, 9444
2025-09-03 13:29:05,875, 3776, -20956, 9444
2025-09-03 13:29:05,876, 4728, -14356, 4864
2025-09-03 13:29:05,877, 2784, -6468, -344
2025-09-03 13:29:05,878, 1880, 4936, -3092
2025-09-03 13:29:06,879, -4592, 14444, -1408
2025-09-03 13:29:06,880, -14688, 23852, 6448
2025-09-03 13:29:06,881, -14924, 28512, 10036
2025-09-03 13:29:06,882, -10232, 20144, 7452
2025-09-03 13:29:06,883, -3196, 5700, 568
2025-09-03 13:29:06,884, 3892, -2116, -1444
2025-09-03 13:29:06,885, 3892, -2116, -1444
2025-09-03 13:29:06,886, 3456, -12412, 3644
2025-09-03 13:29:06,887, 3864, -22760, 13724
2025-09-03 13:29:06,888, 2764, -27236, 14252
2025-09-03 13:29:07,889, 2272, -18988, 10012
2025-09-03 13:29:07,890, 3124, -9564, 2284
2025-09-03 13:29:07,891, 7220, -3008, 148
2025-09-03 13:29:07,892, 8408, 1752, 964
2025-09-03 13:29:07,893, 3492, 10720, 5248
2025-09-03 13:29:07,894, -4452, 23500, 12904
2025-09-03 13:29:07,895, -6644, 25696, 14556
2025-09-03 13:29:07,896, -6120, 17320, 7264
2025-09-03 13:29:07,897, 2228, 8188, -408
2025-09-03 13:29:07,898, 11544, -1800, -432
2025-09-03 13:29:08,899, 144, -8156, 2604
2025-09-03 13:29:08,900, -1196, -19016, 5652
2025-09-03 13:29:08,901, -2816, -32768, 4984
2025-09-03 13:29:08,902, -2236, -23144, 4100
2025-09-03 13:29:08,903, 1484, -15756, 852
2025-09-03 13:29:08,904, 4556, -5448, -2536
2025-09-03 13:29:08,905, 4556, -5448, -2536
2025-09-03 13:29:08,906, 6516, 4152, -1332
2025-09-03 13:29:08,907, 6648, 11208, 2528
2025-09-03 13:29:08,908, 800, 16884, 13120
2025-09-03 13:29:09,909, -3912, 20852, 21548
2025-09-03 13:29:09,910, 2004, 18396, 11428
2025-09-03 13:29:09,911, 4380, 9020, 4940
2025-09-03 13:29:09,912, 5336, 1744, 4120
2025-09-03 13:29:09,913, 3736, -8028, 3648
2025-09-03 13:29:09,914, 660, -21204, 5460
2025-09-03 13:29:09,915, -132, -29312, 9376
2025-09-03 13:29:09,916, -600, -19924, 11036
2025-09-03 13:29:09,917, 4376, -13708, 4560
2025-09-03 13:29:10,918, 4792, -5720, -168
2025-09-03 13:29:10,919, 3000, 6872, 640
2025-09-03 13:29:10,920, -196, 18048, 4904
2025-09-03 13:29:10,921, -2824, 26492, 5860
2025-09-03 13:29:10,922, -2172, 22776, 6208
2025-09-03 13:29:10,923, -3352, 17740, 5648
2025-09-03 13:29:10,924, 2488, 3036, 2760
2025-09-03 13:29:10,925, 6844, -9220, 3164
2025-09-03 13:29:10,926, -3104, -18000, 6432
2025-09-03 13:29:10,927, -1440, -28568, 14072
2025-09-03 13:29:11,928, -652, -18756, 13152
2025-09-03 13:29:11,929, 4672, -15276, 9408
2025-09-03 13:29:11,930, 4304, -8148, 3168
2025-09-03 13:29:11,931, 2096, 2532, -3244
2025-09-03 13:29:11,932, -1400, 13908, 492
2025-09-03 13:29:11,933, -9724, 26136, 9704
2025-09-03 13:29:11,934, -9884, 25936, 10472
2025-09-03 13:29:11,935, -1088, 15896, 5968
2025-09-03 13:29:11,936, -1088, 15896, 5968
2025-09-03 13:29:11,937, 3580, 4232, 2764
2025-09-03 13:29:12,938, 6064, -5924, 2044
2025-09-03 13:29:12,939, 1344, -16436, 3276
2025-09-03 13:29:12,940, 2992, -25196, 9512
2025-09-03 13:29:12,941, 3916, -22108, 12344
2025-09-03 13:29:12,942, 5720, -17668, 8032
2025-09-03 13:29:12,943, 3772, -7908, 1688
2025-09-03 13:29:12,944, 448, 2120, -3568
2025-09-03 13:29:12,945, -5244, 14108, 956
2025-09-03 13:29:12,946, -11108, 29036, 7176
2025-09-03 13:29:12,947, -5676, 25428, 10400
2025-09-03 13:29:13,948, -996, 19508, 4716
2025-09-03 13:29:13,949, 1788, 8144, 916
2025-09-03 13:29:13,950, 5288, -484, -1732
2025-09-03 13:29:13,951, 3068, -9792, 2636
2025-09-03 13:29:13,952, 2848, -25776, 8896
2025-09-03 13:29:13,953, 3972, -28896, 8624
2025-09-03 13:29:13,954, 4832, -20104, 8364
2025-09-03 13:29:13,955, 5092, -8904, 2292
2025-09-03 13:29:13,956, 3620, 344, -2528
2025-09-03 13:29:13,957, -840, 9708, -2652
2025-09-03 13:29:14,958, -5756, 24988, 4768
2025-09-03 13:29:14,959, -5144, 27444, 10028
2025-09-03 13:29:14,960, 756, 21456, 7104
2025-09-03 13:29:14,961, 1468, 12028, 1464
2025-09-03 13:29:14,962, 4352, 2688, -1108
2025-09-03 13:29:14,963, 1256, -7276, 2244
2025-09-03 13:29:14,964, -1648, -23164, 6984
2025-09-03 13:29:14,965, -3880, -27492, 7912
2025-09-03 13:29:14,966, -1208, -24616, 10524
2025-09-03 13:29:14,967, 80, -17524, 6808
2025-09-03 13:29:15,968, 2000, -5476, -176
2025-09-03 13:29:15,969, -2708, 6464, -2764
2025-09-03 13:29:15,970, -6264, 23032, 980
2025-09-03 13:29:15,971, -7028, 29420, 3488
2025-09-03 13:29:15,972, -1804, 23132, 5980
2025-09-03 13:29:15,973, -1840, 16020, 2748
2025-09-03 13:29:15,974, 2208, 2520, -636
2025-09-03 13:29:15,975, 1444, -9124, -1036
2025-09-03 13:29:15,976, -1696, -23076, 3708
2025-09-03 13:29:15,977, -2556, -29316, 7260
2025-09-03 13:29:16,978, 1012, -23928, 8628
2025-09-03 13:29:16,979, 2368, -17160, 5116
2025-09-03 13:29:16,980, 4492, -10360, -104
2025-09-03 13:29:16,981, 1900, -1212, -3056
2025-09-03 13:29:16,982, -3084, 11864, -132
2025-09-03 13:29:16,983, -9696, 24312, 7024
2025-09-03 13:29:16,984, -8756, 25500, 10872
2025-09-03 13:29:16,985, -3568, 21144, 9064
2025-09-03 13:29:16,986, -2048, 14100, 4796
2025-09-03 13:29:16,987, 2852, 3184, 1940
2025-09-03 13:29:17,988, 5344, -8988, 1152
2025-09-03 13:29:17,989, 572, -20328, 5124
2025-09-03 13:29:17,990, 180, -27020, 9060
2025-09-03 13:29:17,991, 2572, -24400, 9800
2025-09-03 13:29:17,992, 2692, -16432, 6564
2025-09-03 13:29:17,993, 3464, -5384, 1296
2025-09-03 13:29:17,994, 880, 4956, -3896
2025-09-03 13:29:17,995, -2664, 19484, 3300
2025-09-03 13:29:17,996, -7468, 27468, 11044
2025-09-03 13:29:17,997, -540, 22524, 9588
2025-09-03 13:29:18,998, 1632, 14576, 6056
2025-09-03 13:29:18,999, 2816, 3412, 2624
2025-09-03 13:29:18,1000, 3500, -8804, -460
2025-09-03 13:29:18,1001, -3220, -19592, 3136
2025-09-03 13:29:18,1002, -5216, -28676, 7764
2025-09-03 13:29:18,1003, -3144, -25172, 8168
2025-09-03 13:29:18,1004, -784, -17456, 6992
2025-09-03 13:29:18,1005, 2896, -7880, 1880
2025-09-03 13:29:18,1006, 6076, 1200, -2872
2025-09-03 13:29:18,1007, 4472, 11420, -3564
2025-09-03 13:29:19,1008, -1860, 18224, 5064
2025-09-03 13:29:19,1009, -6464, 24828, 14048
2025-09-03 13:29:19,1010, -2328, 25028, 10560
2025-09-03 13:29:19,1011, 404, 13700, 6172
2025-09-03 13:29:19,1012, 3624, 3104, 104
2025-09-03 13:29:19,1013, 7064, -7896, -1416
2025-09-03 13:29:19,1014, 2884, -17708, 3088
2025-09-03 13:29:19,1015, 2296, -25676, 8216
2025-09-03 13:29:19,1016, 4008, -23868, 7272
2025-09-03 13:29:19,1017, 4072, -17716, 4316
2025-09-03 13:29:20,1018, 3208, -7276, -900
2025-09-03 13:29:20,1019, -732, 6328, -1176
2025-09-03 13:29:20,1020, -6428, 15952, 520
2025-09-03 13:29:20,1021, -11928, 22464, 8912
2025-09-03 13:29:20,1022, -11908, 23904, 11676
2025-09-03 13:29:20,1023, -6280, 19772, 8900
2025-09-03 13:29:20,1024, -4584, 13212, 3964
2025-09-03 13:29:20,1025, 3192, 3372, 1456
2025-09-03 13:29:20,1026, 9132, -6644, 376
2025-09-03 13:29:21,1027, -320, -14316, 5104
2025-09-03 13:29:21,1028, -3644, -23708, 9680
2025-09-03 13:29:21,1029, -2864, -24464, 8152
2025-09-03 13:29:21,1030, -1396, -21468, 6796
2025-09-03 13:29:21,1031, 396, -13292, 4256
2025-09-03 13:29:21,1032, 468, -3556, -488
2025-09-03 13:29:21,1033, -820, 9740, -3404
2025-09-03 13:29:21,1034, -7300, 20264, 7140
2025-09-03 13:29:21,1035, -12776, 23596, 14372
2025-09-03 13:29:21,1036, -6308, 21776, 13380
2025-09-03 13:29:22,1037, -5864, 18440, 11288
2025-09-03 13:29:22,1038, -3548, 6808, 2576
2025-09-03 13:29:22,1039, 4984, -4944, -2452
2025-09-03 13:29:22,1040, -4220, -11560, 132
2025-09-03 13:29:22,1041, -5404, -26144, 11672
2025-09-03 13:29:22,1042, -5072, -27540, 11764
2025-09-03 13:29:22,1043, -1908, -20780, 9840
2025-09-03 13:29:22,1044, -96, -11700, 4852
2025-09-03 13:29:22,1045, 868, -928, -912
2025-09-03 13:29:22,1046, -444, 9948, -1320
2025-09-03 13:29:23,1047, -6528, 19784, 9348
2025-09-03 13:29:23,1048, -13392, 25100, 16308
2025-09-03 13:29:23,1049, -6288, 20956, 11672
2025-09-03 13:29:23,1050, -3008, 13140, 5624
2025-09-03 13:29:23,1051, 1592, 3416, 2420
2025-09-03 13:29:23,1052, 4048, -8308, 1112
2025-09-03 13:29:23,1053, -6296, -18244, 3752
2025-09-03 13:29:23,1054, -6700, -31312, 8780
2025-09-03 13:29:23,1055, -4864, -22336, 8660
2025-09-03 13:29:23,1056, -324, -17364, 9040
2025-09-03 13:29:24,1057, 2212, -9764, 4684
2025-09-03 13:29:24,1058, 3904, -52, -356
2025-09-03 13:29:24,1059, 2264, 9904, -2204
2025-09-03 13:29:24,1060, -4572, 16996, 3580
2025-09-03 13:29:24,1061, -12232, 22612, 16428
2025-09-03 13:29:24,1062, -8764, 19876, 16308
2025-09-03 13:29:24,1063, -3828, 17448, 11132
2025-09-03 13:29:24,1064, 136, 6696, 4412
2025-09-03 13:29:24,1065, 5972, -1384, 1576
2025-09-03 13:29:24,1066, 4876, -9476, 1312
2025-09-03 13:29:25,1067, -3812, -17088, 7188
2025-09-03 13:29:25,1068, -6512, -27816, 11864
2025-09-03 13:29:25,1069, -4956, -22652, 8896
2025-09-03 13:29:25,1070, -816, -17264, 7504
2025-09-03 13:29:25,1071, -112, -6956, 1644
2025-09-03 13:29:25,1072, 900, 6032, -3332
2025-09-03 13:29:25,1073, -304, 15468, 1664
2025-09-03 13:29:25,1074, -12140, 23808, 8660
2025-09-03 13:29:25,1075, -11548, 24860, 11652
2025-09-03 13:29:26,1076, -5620, 19784, 7024
2025-09-03 13:29:26,1077, -1988, 9080, 2100
2025-09-03 13:29:26,1078, 5272, -3368, 840
2025-09-03 13:29:26,1079, -864, -12076, 2312
2025-09-03 13:29:26,1080, -1496, -21492, 7772
2025-09-03 13:29:26,1081, -4140, -26076, 9276
2025-09-03 13:29:26,1082, -2508, -23364, 8396
2025-09-03 13:29:26,1083, -584, -16896, 6496
2025-09-03 13:29:26,1084, 16, -6372, 232
2025-09-03 13:29:26,1085, -1500, 6588, -3956
2025-09-03 13:29:27,1086, -7444, 17856, 2040
2025-09-03 13:29:27,1087, -15040, 27236, 11676
2025-09-03 13:29:27,1088, -8904, 23212, 10888
2025-09-03 13:29:27,1089, -4784, 18680, 3944
2025-09-03 13:29:27,1090, -552, 5056, 1752
2025-09-03 13:29:27,1091, 3524, -4832, 336
2025-09-03 13:29:27,1092, -3264, -14036, 2764
2025-09-03 13:29:27,1093, -6860, -26640, 12568
2025-09-03 13:29:27,1094, -4784, -26300, 13032
2025-09-03 13:29:28,1095, -1584, -17420, 12664
2025-09-03 13:29:28,1096, 1204, -10748, 6436
2025-09-03 13:29:28,1097, 1224, -1008, -824
2025-09-03 13:29:28,1098, -1752, 10224, -4512
2025-09-03 13:29:28,1099, -10908, 19228, 2424
2025-09-03 13:29:28,1100, -18384, 25348, 10304
2025-09-03 13:29:28,1101, -9456, 19748, 6192
2025-09-03 13:29:28,1102, -5216, 17644, -92
2025-09-03 13:29:28,1103, 72, 5972, -492
2025-09-03 13:29:28,1104, 2596, -5208, -624
2025-09-03 13:29:29,1105, -836, -19008, 3096
2025-09-03 13:29:29,1106, 480, -31688, 6720
2025-09-03 13:29:29,1107, 2892, -22400, 7540
2025-09-03 13:29:29,1108, 5224, -16468, 7636
2025-09-03 13:29:29,1109, 4768, -7932, 1892
2025-09-03 13:29:29,1110, 3784, -148, -3560
2025-09-03 13:29:29,1111, -2284, 11004, -4360
2025-09-03 13:29:29,1112, -11000, 19796, 3328
2025-09-03 13:29:29,1113, -17172, 24468, 6632
2025-09-03 13:29:29,1114, -9944, 19080, 5120
2025-09-03 13:29:30,1115, -11900, 19876, -1444
2025-09-03 13:29:30,1116, -4508, 5372, 616
2025-09-03 13:29:30,1117, 6500, -5188, 2856
2025-09-03 13:29:30,1118, -1644, -14956, 2996
2025-09-03 13:29:30,1119, -3908, -23744, 6924
2025-09-03 13:29:30,1120, -3944, -26172, 8684
2025-09-03 13:29:30,1121, -4052, -21616, 9476
2025-09-03 13:29:30,1122, -1808, -16224, 5968
2025-09-03 13:29:30,1123, -804, -3656, -824
2025-09-03 13:29:30,1124, -7712, 9408, -4932
2025-09-03 13:29:31,1125, -9964, 24816, -1084
2025-09-03 13:29:31,1126, -12980, 24696, 7168
2025-09-03 13:29:31,1127, -5960, 22564, 5892
2025-09-03 13:29:31,1128, -5084, 17300, 2904
2025-09-03 13:29:31,1129, 2224, 4220, 1820
2025-09-03 13:29:31,1130, 6876, -6328, 1704
2025-09-03 13:29:31,1131, -9276, -10396, 4400
2025-09-03 13:29:31,1132, -12640, -32768, 11668
2025-09-03 13:29:31,1133, -9032, -15252, 11700
2025-09-03 13:29:31,1134, -3152, -17204, 11664
2025-09-03 13:29:32,1135, -1616, -12340, 7400
2025-09-03 13:29:32,1136, 1496, -2160, -1700
2025-09-03 13:29:32,1137, 880, 9900, -4280
2025-09-03 13:29:32,1138, -1208, 21428, -3560
2025-09-03 13:29:32,1139, -6956, 20400, 6748
2025-09-03 13:29:32,1140, -8304, 21736, 9436
2025-09-03 13:29:32,1141, -7612, 22756, 6008
2025-09-03 13:29:32,1142, -2908, 10196, 3228
2025-09-03 13:29:32,1143, 5736, -3180, 2156
2025-09-03 13:29:33,1144, -8376, -9144, -204
